product_id,name,description,category,brand,price
48604,Apple MacBook Air M1 256GB 2020 - Cũ xước cấn,,Hàng cũ,Apple,22990000.0
95419,iPhone 16 Pro 128GB - Cũ Đẹp,"Không dừng lại ở những cải tiến quen thuộc, Apple tiếp tục cho ra mắt dòng iPhone 17 Pro ghi dấu ấn với thiết kế tinh giản, hiệu năng mạnh mẽ và loạt tính năng đột phá. Dòng máy mới hứa hẹn mang đến trải nghiệm toàn diện cho những người yêu công nghệ toàn cầu,",Hàng cũ,Apple,28990000.0
101844,MacBook Air M4 13 inch 2025 10CPU 10GPU 24GB 512GB | Chính hãng Apple Việt Nam,,Laptop,Apple,36990000.0
47258,Samsung Galaxy S22 Ultra (12GB - 256GB) - Cũ Trầy Xước,,Hàng cũ,Samsung,33990000.0
102819,MacBook Air M4 13 inch 2025 10CPU 10GPU 24GB 512GB Sạc 70W | Chính hãng Apple Việt Nam,,Laptop,Apple,37990000.0
88046,iPhone 15 Pro 128GB - Cũ Trầy Xước,,Hàng cũ,Apple,28990000.0
62717,OPPO A18 4GB 128GB,"OPPO A18 là chiếc điện thoại giá rẻ, cấu hình ổn với chip Mediatek Helio G85, có tiến trình đến 12nm, dung lượng RAM 4GB và bộ nhớ trong 128GB. Máy có trang bị màn hình 6.56 inches cùng viên pin 5000mAh. Bộ 2 camera sau 8MP và camera 2MP cùng camera selfie 5MP, cho chất lượng chụp ảnh sắc nét.",Điện thoại,OPPO,3990000.0
94090,MacBook Pro 14 M4 10CPU 10GPU 24GB 1TB | Chính hãng Apple Việt Nam,,Laptop,Apple,49990000.0
72211,OPPO A79 5G 8GB 256GB,"OPPO A79 5G cung cấp trải nghiệm hình ảnh sắc nét tới từng chi tiết nhờ sở hữu màn hình hiển thị LCD 6.72 inch Full HD+ cùng tần số quét 90Hz hiện đại. Sức mạnh bên trong của máy đến từ chipset Dimensity 6020, 8GB RAM và bộ nhớ 256GB, hỗ trợ đáp ứng được mượt mà hầu hết các yêu cầu sử dụng hàng ngày. Ngoài ra, thế hệ OPPO smartphone này còn đi kèm với cảm biến camera 50MP hiện đại cùng viên pin 5,000 mAh và hỗ trợ sạc nhanh 33W, đảm bảo nâng cấp vượt trội trải nghiệm quay chụp và thời lượng sử dụng.",Điện thoại,OPPO,7490000.0
79269,Xiaomi Redmi Note 13 Pro Plus 5G 8GB 256GB - Cũ Đẹp,,Hàng cũ,Xiaomi,10780000.0
109158,TECNO Spark Go 2 4GB 64GB,"Điện thoại Tecno Spark Go 2 sở hữu chip Unisoc T7250, RAM 4GB, bộ nhớ trong 64GB và có thể mở rộng dung lượng nhờ khe cắm thẻ nhớ microSDXC tiện lợi. Máy trang bị màn hình 6.67 inch, độ phân giải HD+ và tần số quét 120Hz cho trải nghiệm mượt mà. Camera chính 13MP kèm đèn flash LED kép, với camera trước 8MP đáp ứng nhu cầu chụp ảnh. ",Điện thoại,Tecno,2590000.0
71782,iPhone 15 Pro Max 512GB - Cũ Đẹp,,Hàng cũ,Apple,40990000.0
34152,iPhone 12 Pro 128GB Cũ đẹp,,Hàng cũ,Apple,26990000.0
109231,Máy tính bảng Lenovo Idea Tab 5G 8GB 256GB ZAFM0711VN kèm bút,,Máy tính bảng,Lenovo,8190000.0
108833,OPPO A5i 4GB 128GB,,Điện thoại,OPPO,3690000.0
66675,Camera DJI Osmo Action 4,,Phụ kiện,,9190000.0
103988,Xiaomi Redmi Note 14 5G 8GB 256GB - Đã Kích Hoạt,"Điện thoại Xiaomi Redmi Note 14 5G là dòng smartphone tầm trung, với kích thước màn 6.67 inches, AMOLED tần số quét 120Hz, chất lượng hiển thị sắc nét. Chip Dimensity 7025 - Ultra 8 nhân, xung nhịp tối đa 2.5GHz tối ưu hiệu năng. Máy có camera cảm biến chính 108MP OIS, camera góc rộng 8MP giúp chụp ảnh sắc nét, chi tiết.",Hàng cũ,Xiaomi,7160000.0
66676,DJI Action 4 Combo,,Phụ kiện,,11690000.0
104466,Pin dự phòng Anker 25.000mAh 165W tích hợp cáp rút gọn A1695,,Phụ kiện,,2490000.0
62302,iPhone 14 Pro Max 512GB - Cũ Trầy Xước,,Hàng cũ,Apple,38990000.0
44606,Màn hình Samsung Gaming Odyssey G5 LC34G55TWWEXXV 34 inch,,Màn hình,Samsung,12990000.0
83931,OPPO A58 8GB 128GB,,Điện thoại,OPPO,5490000.0
94099,MacBook Pro 16 M4 Max 16CPU 40GPU 48GB 1TB | Chính hãng Apple Việt Nam,,Laptop,Apple,102490000.0
69549,Chuột không dây Logitech MX Anywhere 3S,,Phụ kiện,,2190000.0
101613,iPad Air 11 inch M3 Wifi 512GB 2025 | Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,24990000.0
15242,iPhone XS Max 64GB Cũ trầy xước,,Hàng cũ,Apple,25000000.0
91501,Đồng hồ thông minh Huawei Watch GT 5 Dây Vải,,Đồng hồ thông minh,,5990000.0
87790,Xiaomi Redmi Pad SE 4G 8.7 inch 2024 (6GB 128GB),,Máy tính bảng,Xiaomi,5400000.0
48757,Samsung Galaxy S22 Ultra (8GB - 128GB) - Cũ đẹp,,Hàng cũ,Samsung,30990000.0
92070,Samsung Galaxy Z Flip6 5G 256GB - Cũ Đẹp,,Hàng cũ,Samsung,28470000.0
72337,TECNO CAMON 30 8GB 256GB,,Điện thoại,Hãng khác,6380000.0
112271,Samsung Galaxy Tab S11 Wifi 12GB 256GB,,Máy tính bảng,,22990000.0
84045,Samsung Galaxy S24 Ultra 12GB 256GB - Cũ Trầy Xước,,Hàng cũ,Samsung,33990000.0
96195,MacBook Pro 14 M4 10CPU 10GPU 24GB 512GB | Chính hãng Apple Việt Nam,,Laptop,Apple,44990000.0
101856,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam,,Laptop,Apple,36990000.0
42404,Apple MacBook Air M1 256GB 2020 - Trầy xước,,Hàng cũ,Apple,22990000.0
59736,OPPO Find N3 Flip 12GB 256GB,,Điện thoại,OPPO,22990000.0
109256,Máy hút bụi lau nhà cầm tay Roborock F25 Ultra,,Nhà thông minh,,14990000.0
91140,Samsung Galaxy Z Fold6 5G 256GB - Cũ Đẹp,,Hàng cũ,Samsung,43990000.0
106530,Nothing Phone 3A 12GB 256GB,,Điện thoại,Hãng khác,10190000.0
91504,Đồng hồ thông minh Huawei Watch GT 5 Dây Da,,Đồng hồ thông minh,,5990000.0
103058,Điện thoại Itel P55 Plus NFC 8GB 256GB,,Điện thoại,Hãng khác,3490000.0
81819,iPad Pro M4 11 inch Wifi 512GB | Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,34490000.0
106781,Huawei MatePad SE 11 inch 4GB 128GB,,Máy tính bảng,Huawei,4490000.0
93647,Máy tính bảng Teclast P30 4GB 64GB,,Máy tính bảng,Hãng khác,2490000.0
69512,Xiaomi Redmi 13C 6GB 128GB,"Xiaomi Redmi 13C được trang bị màn hình IPS LCD 6,74 inches cùng độ phân giải 1600x720 pixels cho độ chi tiết vừa phải và độ chân thực cao. Sản phẩm Xiaomi được trang bị con chip MediaTek Helio G85 cùng bộ nhớ RAM 6GB mang lại hiệu năng ổn định. Hơn nữa, mẫu điện thoại Xiaomi Redmi 13C này còn sở hữu camera chính 50 MP và viên pin với dung lượng lên đến 5.000 mAh.",Điện thoại,Xiaomi,3490000.0
92407,Loa Bluetooth Bose Soundlink Flex 2,,Âm thanh,,3990000.0
35572,Laptop HP 14-DQ2055WM 39K15UA - Nhập khẩu chính hãng,,Laptop,HP,13990000.0
70311,Samsung Galaxy Z Flip5 256GB - Cũ Đẹp,,Hàng cũ,Samsung,25990000.0
111543,Loa Bluetooth Xiaomi Sound Party,,Âm thanh,,2990000.0
92986,iPad mini 7 2024 5G 256GB | Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,20490000.0
93962,Mac mini M4 Pro 2024 12CPU 16GPU 24GB 512GB | Chính hãng Apple Việt Nam,,Laptop,Apple,34990000.0
88276,Bàn phím cơ không dây AULA F75 đen,,Phụ kiện,,1499000.0
110951,Samsung Galaxy Tab S11 Ultra 5G 12GB 256GB,,Máy tính bảng,,34990000.0
59853,iPhone 14 Pro Max 512GB - Cũ Đẹp,,Hàng cũ,Apple,38990000.0
57181,iPhone 14 128GB - Cũ Đẹp,,Hàng cũ,Apple,14990000.0
55753,OPPO A58 4G 6GB 128GB,"OPPO A58 có những thiết kế nổi bật ngoài sự mong đợi. OPPO A58 sở hữu cấu hình ấn tượng với chip Dimensity 700 và khả năng đa nhiệm của RAM 6GB, bộ nhớ trong 128GB. Chưa dừng ở đó, OPPO A58 còn đang được hy vọng sẽ trang bị viên pin 5.000 mAh cùng màn hình 6.72 inch LCD sẽ mang đến những trải nghiệm đặc biệt.",Điện thoại,OPPO,4990000.0
43123,iPhone 13 Pro Max 256GB - Cũ Trầy Xước,,Hàng cũ,Apple,31990000.0
103700,Hub Baseus Ultrajoy Series 6 cổng Air (TYPE-C TO 1 HDMI 4K@30HZ + 2 USB 3.0 + 1 USB 2.0 + 1 TYPE-C 3.0 + 1 PD),,Phụ kiện,,690000
42337,OPPO Find X5 Pro 5G 12GB 256GB ,,Điện thoại,OPPO,15990000.0
92453,Tai nghe bluetooth Bose Quietcomfort Earbuds,,Âm thanh,,4490000.0
79672,OPPO Reno11 5G 8GB 256GB - Cũ Đẹp,,Hàng cũ,OPPO,9050000.0
77259,Bàn phím cơ Aula S2022 Blue Switch,,Phụ kiện,,790000
87463,iPad Pro M4 11 inch Wifi 256GB - Cũ Đẹp,,Hàng cũ,Apple,28990000.0
87795,Xiaomi Redmi Pad SE Wifi 8.7 inch 2024 (4GB 128GB),"Redmi Pad SE 8.7 inch Wifi là chiếc máy tính bảng mới từ Xiaomi, trang bị vi xử lý MediaTek Helio G85 được sản xuất trên tiến trình 12nm cùng GPU Mali-G52 MC2. Sản phẩm này còn được trang bị màn hình LCD 8.7 inch với độ phân giải 1340 x 800 px rõ nét, đi cùng viên pin dung lượng lớn 6.650mAh với sạc nhanh 18W. Cùng với đó, redmi Pad SE 8.7"" cũng cho khả năng chụp hình ổn với camera chính 8MP, ống kính selfie 5MP.",Máy tính bảng,Xiaomi,3920000.0
100080,Sạc 9fit Slim PD 65W 2C GAN,,Phụ kiện,,650000
68533,Bàn phím Bluetooth Logitech Pebble Key 2 K380S,,Phụ kiện,,1129000.0
90682,realme 13+ 5G 8GB 256GB,,Điện thoại,Realme,9490000.0
62299,Xiaomi 13T Pro 5G 12GB 512GB - Chỉ có tại CellphoneS,"Xiaomi 13T Pro là flagship mới nhất nhà Xiaomi, mạnh mẽ ấn tượng với chip MediaTek Dimensity 9200+, cùng với đó là RAM 12GB và bộ nhớ trong lên tới 512GB. Đặc biệt, khả năng chụp ảnh đỉnh cao nhờ cụm camera siêu chất, viên pin lớn 5000mAh cùng sạc nhanh 120W. Tất cả sẽ mang tới một siêu phẩm đình đám giúp bạn có được trải nghiệm độc đáo và khẳng định được cá tính của mình.",Điện thoại,Xiaomi,0
111276,MacBook Pro 14 M4 10CPU 10GPU 16GB 512GB Sạc 96W | Chính hãng Apple Việt Nam,,Laptop,Apple,39760000.0
107330,Bàn phím Bluetooth Logitech K250,,Phụ kiện,,449000
99862,TECNO CAMON 40 8GB 128GB,,Điện thoại,Hãng khác,5890000.0
42898,Xiaomi Redmi Note 11 128GB,,Điện thoại,Xiaomi,4990000.0
76846,Samsung Galaxy Z Fold5 12GB 512GB (F946) - Cũ Xước Cấn,,Hàng cũ,Samsung,44990000.0
61851,Cáp HDMI 2.0 Orico 1.5M,,Phụ kiện,,119000
55556,Tai nghe không dây chống ồn Anker Soundcore Liberty 4 NC (A3947) - Chỉ có tại CellphoneS,,Âm thanh,,2390000.0
93811,Tai nghe Bluetooth True Wireless JBL Wave Beam 2,,Âm thanh,,1360000.0
101623,iPad Air 13 inch M3 Wifi 128GB 2025 | Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,22490000.0
73794,OPPO Find N3 Flip 12GB 256GB - Cũ Đẹp,,Hàng cũ,OPPO,22990000.0
60439,Pin sạc dự phòng Aukey 10000MAH PD 20W & QC 3.0 (PB-N83S),,Phụ kiện,,590000
101628,iPad A16 5G 256GB 2025 | Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,16490000.0
86586,iPad Air 6 M2 13 inch Wifi 128GB - Cũ Trầy Xước,,Hàng cũ,Apple,22490000.0
74184,iPhone 15 Pro Max 256GB - Cũ Xước Cấn,,Hàng cũ,Apple,34990000.0
113276,Ốp lưng iPhone 17 Pro Max Apple With Magsafe Clear - MGFW4FE/A,,Phụ kiện,,1400000.0
61817,Chuột không dây Logitech MX Master 3S,,Phụ kiện,,2990000.0
87123,OPPO A3 8GB 256GB,,Điện thoại,OPPO,6490000.0
1732,Apple iPhone 8 Plus 64GB Cũ Trầy xước,,Hàng cũ,Apple,16000000.0
99372,Đồng hồ thông minh Huawei Watch GT 5 Milanese,,Đồng hồ thông minh,,6490000.0
79531,Tai nghe Bluetooth True Wireless Baseus Bowie E17 - Chỉ có tại CellphoneS,,Âm thanh,,490000
27762,Router Wifi TP-Link Archer C54 băng tần kép AC1200,,Phụ kiện,,699000
108078,Tai nghe Bluetooth True Wireless Bose Quietcomfort Ultra Earbuds 2,"Tai nghe Bluetooth Bose Ultra Earbuds 2 là tai nghe cao cấp tích hợp công nghệ CustomTune giúp tối ưu âm thanh theo hình dạng tai người dùng. Với thời lượng pin ấn tượng, người sử dụng có thể yên tâm trải nghiệm cả ngày. Ngoài ra, công nghệ chống ồn kết hợp chế độ Immersive Audio mang đến không gian âm thanh sống động, chân thực.",Âm thanh,,7490000.0
103648,Sim 5G Viettel 6T5G135N 6GB/Ngày (Free TV360 4K) - 6 Tháng,,Sim 4G,,1270000.0
105551,Robot hút bụi lau nhà Xiaomi Vacuum S40C,,Nhà thông minh,,4890000.0
45358,iPhone X 256GB Cũ trầy xước,,Hàng cũ,Apple,22000000.0
101352,Mac mini M4 2024 10CPU 10GPU 24GB 256GB | Chính hãng Apple Việt Nam,,Laptop,Apple,19990000.0
95138,iPhone 16 Plus 128GB - Cũ Đẹp,,Hàng cũ,Apple,25990000.0
111764,HONOR 400 5G 12GB 512GB ,,Điện thoại,Hãng khác,14230000.0
85820,OPPO A18 4GB 64GB,,Điện thoại,OPPO,3290000.0
86400,Laptop Masstel E140 Celeron - Đã Kích Hoạt,,Hàng cũ,Masstel,6490000.0
102241,Nubia V70 Max 4GB 128GB,,Điện thoại,Hãng khác,2390000.0
58108,Apple Watch Series 8 45mm GPS - Viền nhôm - Cao su - Cũ Trầy Xước,,Hàng cũ,,12990000.0
78263,Laptop MSI Modern 14 C13M-607VN - Cũ Đẹp,,Hàng cũ,MSI,21490000.0
62494,Thiết bị phát Wifi di động 4G LTE TP-Link M7000 ,,Phụ kiện,,1190000.0
63321,Samsung Galaxy S23 Ultra 8GB 256GB - Cũ Trầy Xước,,Hàng cũ,Samsung,31990000.0
59840,iPhone 14 Plus 128GB - Cũ Trầy Xước,,Hàng cũ,Apple,19990000.0
106512,Bàn phím cơ E-Dra EK375W Đen,,Phụ kiện,,1390000.0
72673,Samsung Galaxy Z Flip5 512GB - Cũ Trầy Xước,,Hàng cũ,Samsung,8290000.0
93817,Nothing Phone 2A 5G 12GB 256GB - Chỉ có tại CellphoneS,,Điện thoại,Hãng khác,10190000.0
110761,Sạc Cuktech GAN 1C 20W (CN) HA716C,,Phụ kiện,,220000
98854,iPhone 16 128GB - Cũ Đẹp,,Hàng cũ,Apple,22990000.0
68537,Chuột không dây Bluetooth Logitech Pebble M350S,,Phụ kiện,,699000
111482,HONOR X6c 6GB 128GB ,,Điện thoại,Hãng khác,4290000.0
70181,Samsung Galaxy Tab S9 FE Plus WIFI 12GB 256GB - Chỉ có tại CellphoneS,,Máy tính bảng,Samsung,15700000.0
100628,Samsung Galaxy S25 Ultra 5G 12GB 256GB - Đã Kích Hoạt,,Hàng cũ,Samsung,33380000.0
58610,OPPO Reno10 5G 8GB 256GB,,Điện thoại,OPPO,10990000.0
73903,Loa JBL PartyBox Club 120,,Âm thanh,,10700000.0
102661,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam,"Apple MacBook Air 15 M4 10CPU 10GPU 16GB 512GB 2025 sạc 70W có CPU 10 lõi với 4 lõi hiệu năng, 6 lõi tiết kiệm điện, GPU 10 lõi và Neural Engine 16 lõi. Máy được trang bị màn hình Liquid Retina 15,3 inch với độ phân giải 2880 x 1864 pixel và hỗ trợ công nghệ True Tone. Thiết bị đi kèm kết nối chuẩn Wi-Fi 6E, Bluetooth 5.3 và hỗ trợ sạc nhanh với bộ sạc 70W.",Laptop,Apple,37990000.0
109417,Cáp Ugreen Uno USB-C To USB-C 60W dài 1M L501,,Phụ kiện,,135000
58848,Loa Bluetooth Marshall Emberton III,,Âm thanh,,5390000.0
39130,iPhone 12 Pro Max 256GB - Cũ Trầy Xước ,,Hàng cũ,Apple,31990000.0
78454,Robot hút bụi lau nhà Ecovacs Deebot Y1 Pro,"Xem thêm chi tiết cách cài đặt, sử dụng Robot hút bụi lau nhà Ecovacs Deebot Y1 Pro TẠI ĐÂY",Nhà thông minh,,8000000.0
111878,Sạc Xiaomi HyperCharge 3 cổng 2C1A 90W BHR087MEU,,Phụ kiện,,990000
93387,Điện thoại Meizu Mblu 21 6GB 128GB ,,Điện thoại,Hãng khác,2990000.0
99625,Xiaomi Redmi Note 14 Pro Plus 5G 8GB 256GB - Đã Kích Hoạt,,Hàng cũ,Xiaomi,10800000.0
104206,Tai nghe Bluetooth True Wireless SoundPEATS Air 5 Pro - Chỉ có tại CellphoneS,,Âm thanh,,2290000.0
59529,iPhone 14 Plus 128GB - Cũ Xước Cấn,,Hàng cũ,Apple,19990000.0
101615,iPad Air 11 inch M3 Wifi 1TB 2025 | Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,30490000.0
25672,iPhone 11 Pro Max 256GB Cũ Trầy xước,,Hàng cũ,Apple,32000000.0
33757,iPhone 12 mini 64GB Cũ đẹp,,Hàng cũ,Apple,6790000.0
85247,OPPO A3 6GB 128GB,,Điện thoại,OPPO,4990000.0
79120,realme C61 4GB 128GB,,Điện thoại,Realme,3590000.0
109729,Sạc StarGO Onelink 1C1A 20W kèm cáp C-C CC201,,Phụ kiện,,275000
42866,iPhone 13 Pro Max 256GB - Cũ đẹp,,Hàng cũ,Apple,31990000.0
77035,Samsung Galaxy Z Fold5 12GB 256GB - Cũ Trầy Xước,,Hàng cũ,Samsung,40990000.0
98447,Tivi Xiaomi A Pro 4K 55 inch QLED 2026,,Tivi,Xiaomi,11490000.0
105373,Samsung Galaxy S25 Ultra 5G 12GB 256GB - Cũ Đẹp,,Hàng cũ,Samsung,33380000.0
81830,iPad Air 6 M2 13 inch 5G 128GB I Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,26490000.0
101318,Tai nghe Bluetooth True Wireless Sony WF-C710N,,Âm thanh,,2490000.0
62821,iPhone 14 Pro Max 256GB - Cũ Xước Cấn,,Hàng cũ,Apple,32990000.0
24531,iPhone 11 Pro 64GB - Cũ Trầy xước,,Hàng cũ,Apple,25000000.0
113344,Samsung Galaxy Tab A11 4GB 64GB,,Máy tính bảng,Samsung,5490000.0
107690,Infinix Note 50 Pro 12GB 256GB,,Điện thoại,Hãng khác,6860000.0
105425,Bàn phím không dây Hyper Hyperspace HS2310US,,Phụ kiện,,1990000.0
102655,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 256GB Sạc 70W | Chính hãng Apple Việt Nam,,Laptop,Apple,32990000.0
13784,Combo bàn phím + Chuột không dây Logitech MK240,,Phụ kiện,,550000
45558,Apple MacBook Pro 13 Touch Bar M1 256GB 2020 - Cũ trầy xước,,Hàng cũ,Apple,35990000.0
92612,Loa kiểm âm Bluetooth Edifier MR3,,Âm thanh,,2199000.0
101617,iPad Air 11 inch M3 5G 256GB 2025 | Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,23490000.0
78244,Camera IP 360 độ 3MP Imou IPC-A32EP,,Phụ kiện,,890000
106790,Điện thoại Nubia A36 4GB 64GB,,Điện thoại,Hãng khác,1990000.0
94923,Chuột Apple Magic Mouse 3 2024 (MXK53),,Phụ kiện,,2290000.0
100190,Samsung Galaxy Tab S10 FE 5G 8GB 128GB,"Máy tính bảng Samsung Galaxy Tab S10 FE 5G được trang bị vi xử lý Exynos 1580 với cấu trúc 8 nhân, RAM 8GB, bộ nhớ trong 128GB và hỗ trợ thẻ nhớ ngoài lên đến 2TB. Thiết bị sở hữu màn hình 10.9 inch với độ phân giải WUXGA cùng tần số 90Hz. Bên cạnh đó là viên pin 8000mAh kèm sạc nhanh 45W. Máy trang bị camera sau 13MP và camera trước 12MP, đi kèm bút S Pen và hỗ trợ kết nối bàn phím rời.",Máy tính bảng,Samsung,14720000.0
59514,Tai nghe Bluetooth True Wireless Marshall Minor IV,,Âm thanh,,3630000.0
111616,MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 512GB Sạc 96W | Chính hãng Apple Việt Nam,,Laptop,Apple,49580000.0
19370,Tai nghe Bluetooth Apple AirPods Pro VN/A,,Phụ kiện,,6990000.0
111197,Laptop Vaio FE 14 VWNC51427-BL - Đã Kích Hoạt,,Hàng cũ,Vaio,17990000.0
106154,Bàn phím + Bao da iPad 11 A16 (Gen 11)/10.9/Gen 10 Esr Rebound Magnetic 360,,Phụ kiện,,3090000.0
56694,Củ sạc Golf GF-U1 1 cổng USB-A,,Phụ kiện,,90000
112583,iPhone 17 512GB | Chính hãng,,Điện thoại,Apple,31490000.0
107053,OPPO A3X 6GB 128GB  ,,Điện thoại,OPPO,4690000.0
22919,iPhone 11 128GB - Cũ Đẹp,,Hàng cũ,Apple,11990000.0
50216,Loa kiểm âm Edifier MR4,,Âm thanh,,2670000.0
91450,Máy chiếu mini Beecube X1 Gen 3 HD,,Nhà thông minh,,2290000.0
41517,iPhone 13 256GB - Cũ Đẹp,,Hàng cũ,Apple,16990000.0
72334,TECNO POVA 6 8GB 256GB,"Tecno Pova 6 sở hữu cấu hình mạnh mẽ với con chip 8 nhân MediaTek G99 Ultimate, dung lượng RAM 8GB, bộ nhớ 256GB và viên pin đến 6000mAh cùng sạc nhanh 70W. Chiếc smartphone cũng đi kèm với màn hình AMOLED Dot-in Display với kích thước đạt 6.78 inch. Ở mặt lưng của thiết bị là hệ thống camera với ống kính chính 108MP.",Điện thoại,Hãng khác,6490000.0
110984,Điện thoại trẻ em Masstel Alpha 5,,Điện thoại,,1390000.0
104331,Samsung Galaxy Tab S10 FE Plus Wifi 12GB 256GB,,Máy tính bảng,Samsung,17670000.0
38330,iPhone 12 Pro 256GB - Cũ Đẹp,,Hàng cũ,Apple,28990000.0
53523,Củ sạc Innostyle Minigo Gan II USB-C PD/PPS 30W,,Phụ kiện,,500000
73962,OPPO Find N3 16GB 512GB - Cũ Đẹp,,Hàng cũ,OPPO,44990000.0
60468,iPhone 14 Pro 256GB - Cũ Xước Cấn,,Hàng cũ,Apple,29990000.0
96316, Xiaomi 14T Pro 12GB 512GB - Cũ Đẹp ,,Hàng cũ,Xiaomi,10990000.0
98446,Tivi Xiaomi A Pro 4K 43 inch QLED 2026,,Tivi,Xiaomi,7990000.0
99150,Xiaomi Redmi Pad SE 8.7 inch Wifi 2024 4GB 128GB - Cũ Trầy Xước ,,Hàng cũ,Xiaomi,3920000.0
57233,Samsung Galaxy Tab S9 Wifi 8GB 128GB,Samsung Galaxy Tab S9 Wifi sở hữu màn hình kích thước 11 inch Dynamic AMOLED 2X cùng tần số quét 120Hz mang lại trải nghiệm hình ảnh mượt mà và ổn định. Cấu hình máy tính bảng Samsung mới này cũng mạnh mẽ với con chip Snapdragon® 8 Gen 2 cùng với đó là sự hỗ trợ của bút Spen thế hệ mới tiện lợi. Máy còn ấn tượng với khả năng kháng nước và bụi bẩn IP68 cùng camera độ phân giải cao.,Máy tính bảng,Samsung,19630000.0
45857,iPhone 13 Pro 128GB - Cũ đẹp,,Hàng cũ,Apple,23990000.0
59965,Loa Bluetooth Harman Kardon Onyx Studio 9,"Loa Harman Kardon Onyx Studio 9 sở hữu công suất định mức 50W RMS, mang lại trải nghiệm âm thanh mạnh mẽ, sống động trong không gian rộng. Với dải tần số 50Hz - 20kHz, loa đem tới chất lượng âm nhạc chân thực, lôi cuốn với âm cao rõ ràng và âm bass sâu lắng. Cùng với đó là pin tích hợp với thời gian phát nhạc lên đến 8 giờ và có hỗ trợ sạc ngược, giúp bạn yên tâm thưởng thức âm nhạc mà không lo ngại thiết bị di động bị cạn pin.",Âm thanh,,5880000.0
51947,Samsung Galaxy S22 Ultra (8GB - 128GB) - Cũ Trầy Xước,,Hàng cũ,Samsung,30990000.0
62004,Mac mini M2 2023 (8 CPU - 10 GPU - 16GB - 512GB) | Chính hãng Apple Việt Nam,,Laptop,Apple,27990000.0
54803,Tai nghe Bluetooth chụp tai Havit H630BT,,Âm thanh,,470000
36381,Máy lọc không khí Xiaomi Air Purifier 4 Lite,,Nhà thông minh,,2990000.0
112042,Camera hành động DJI Osmo Nano 4K 128GB (Hàng chính hãng),,Phụ kiện,,8460000.0
95407,Pin dự phòng Ugreen không dây Ugreen Qi2 10000mAh 30W PB761,Tham khảo các sản phẩm sạc dự phòng không dây iPhone khác tại CellphoneS,Phụ kiện,,1200000.0
106560,Pin sạc dự phòng Anker Zolo 10000mAh 35W 1a1c Tích Hợp 2 cáp Type-C A1680,,Phụ kiện,,930000
86542,realme C61 6GB 128GB,,Điện thoại,Realme,3990000.0
45733,iPhone 13 128GB - Cũ trầy xước,,Hàng cũ,Apple,13990000.0
81204,Tai nghe Bluetooth True Wireless JBL Tour Pro 3,,Âm thanh,,5880000.0
84612,Samsung Galaxy Z Fold6 12GB 512GB,"Xem thêm mẫu Fold7 mới sắp được lên kệ với nhiều ưu đãi hấp dẫn, nhiều quà tặng hấp dẫn khi đặt mua sản phẩm.",Điện thoại,Samsung,47990000.0
109876,Sạc ô tô Aukey 2C1A 100W CC-P3,,Phụ kiện,,1000000.0
91269,TECNO SPARK 30 5G 6GB 128GB,"Tecno Spark 30 5G chính hãng ra mắt Việt Nam tháng 03/2025, đánh dấu bước tiến quan trọng của Tecno trong việc đưa các sản phẩm 5G đến tay người tiêu dùng với mức giá hợp lý. ",Điện thoại,Hãng khác,4410000.0
102900,Tai nghe Bluetooth True Wireless Huawei FreeArc - Chỉ có tại CellphoneS,,Âm thanh,,2490000.0
101630,iPad Air 13 inch M3 Wifi 256GB 2025 | Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,24990000.0
112590,iPhone 17 Pro 1TB | Chính hãng,"iPhone 17 Pro 1TB sở hữu dung lượng lưu trữ lớn, màn hình Super Retina XDR 6.3 inch và chip A19 Pro mạnh mẽ, mang đến trải nghiệm mượt mà cho người dùng chuyên nghiệp. Với công nghệ ProMotion tần số quét 120Hz, máy đem tới chất lượng hiển thị mượt mà. Trọng lượng 204g kết hợp với thiết kế nguyên khối bằng nhôm giúp thiết bị bền chắc, cầm nắm đầm tay nhưng vẫn giữ được sự nhẹ nhàng khi sử dụng.",Điện thoại,Apple,47990000.0
60008,Đồng hồ thông minh Amazfit T-Rex 3,">>> Xem thêm mẫu đồng hồ thông minh Amazfit T-Rex 3 Pro mới nhất dành cho người dùng năng động, yêu thích khám phá công nghệ",Đồng hồ thông minh,,6490000.0
47218,iPhone 13 Pro Max 128GB - Cũ Xước Cấn,,Hàng cũ,Apple,31990000.0
109874,Sạc ô tô Aukey 2C1A 66W CC-P1,,Phụ kiện,,590000
104329,Samsung Galaxy Tab S10 FE 5G 12GB 256GB,,Máy tính bảng,Samsung,16690000.0
